dutyName,dutyAddr,latitude,longitude
화성디에스병원,"경기도 화성시 남양읍 시청로160번길 46-13, 1,3~8층",37.19922971137399,126.82571090454118
화성유일병원,경기도 화성시 남양읍 남양로920번길 6,37.21778332253106,126.83265357240964
화순고려병원,전라남도 화순군 화순읍 충의로 109,35.05595373646754,126.98963562835072
화순성심병원,전라남도 화순군 화순읍 만연로 31,35.05844089636795,126.98987847235264
화순전남대학교병원,전라남도 화순군 화순읍 서양로 322,35.0586707410237,127.002108292339
화천군보건의료원,강원특별자치도 화천군 화천읍 강변로 111 (화천군보건의료원),38.1073824571151,127.708883438378
횡성대성병원,강원특별자치도 횡성군 횡성읍 횡성로 275,37.47845901170136,127.97994775890871
효산의료재단안양샘병원,"경기도 안양시 만안구 삼덕로 9 (안양동, 안양샘병원)",37.39340413136221,126.92447734066778
효산의료재단지샘병원,"경기도 군포시 군포로 591 (당동, (G샘병원)군포샘병원)",37.35864464913468,126.94735972779895
효성시티병원,부산광역시 해운대구 해운대로 135 (재송동),35.18541271514478,129.12145899191526
흑룡의원,인천광역시 옹진군 백령면 백령로 831,37.959524356,124.6654985764
희명병원,서울특별시 금천구 시흥대로 244 (시흥동),37.45567063464179,126.90056251863875
